 time            v(vin)          v(vout_buf)     v(vout_st)     
 1.48100000e-03  3.46717221e+00  3.30000000e+00  3.30000000e+00 
 1.48109506e-03  3.41112860e+00  3.30000000e+00  3.30000000e+00 
 1.48128518e-03  3.29904114e+00  3.30000000e+00  3.30000000e+00 
 1.48164287e-03  3.08815873e+00  3.30000000e+00  3.30000000e+00 
 1.48200000e-03  2.87760565e+00  3.30000000e+00  3.30000000e+00 
 1.48207154e-03  2.91494850e+00  3.30000000e+00  3.30000000e+00 
 1.48221461e-03  2.98963452e+00  3.30000000e+00  3.30000000e+00 
 1.48250077e-03  3.13900657e+00  3.30000000e+00  3.30000000e+00 
 1.48300000e-03  3.39960715e+00  3.30000000e+00  3.30000000e+00 
 1.48305723e-03  3.38737400e+00  3.30000000e+00  3.30000000e+00 
 1.48317169e-03  3.36290746e+00  3.30000000e+00  3.30000000e+00 
 1.48340061e-03  3.31397440e+00  3.30000000e+00  3.30000000e+00 
 1.48385846e-03  3.21610826e+00  3.30000000e+00  3.30000000e+00 
 1.48400000e-03  3.18585289e+00  3.30000000e+00  3.30000000e+00 
 1.48409157e-03  3.18176184e+00  3.30000000e+00  3.30000000e+00 
 1.48427471e-03  3.17357978e+00  3.30000000e+00  3.30000000e+00 
 1.48464098e-03  3.15721566e+00  3.30000000e+00  3.30000000e+00 
 1.48500000e-03  3.14117575e+00  3.30000000e+00  3.30000000e+00 
 1.48507325e-03  3.18693557e+00  3.30000000e+00  3.30000000e+00 
 1.48521976e-03  3.27845541e+00  3.30000000e+00  3.30000000e+00 
 1.48551279e-03  3.46149510e+00  3.30000000e+00  3.30000000e+00 
 1.48600000e-03  3.76584165e+00  3.30000000e+00  3.30000000e+00 
 1.48605860e-03  3.74919462e+00  3.30000000e+00  3.30000000e+00 
 1.48617581e-03  3.71590030e+00  3.30000000e+00  3.30000000e+00 
 1.48641023e-03  3.64931165e+00  3.30000000e+00  3.30000000e+00 
 1.48687906e-03  3.51613436e+00  3.30000000e+00  3.30000000e+00 
 1.48700000e-03  3.48178000e+00  3.30000000e+00  3.30000000e+00 
 1.48709377e-03  3.40823212e+00  3.30000000e+00  3.30000000e+00 
 1.48728130e-03  3.26113621e+00  3.30000000e+00  3.30000000e+00 
 1.48765636e-03  2.96694440e+00  3.30000000e+00  3.30000000e+00 
 1.48769932e-03  2.93325210e+00  3.30000000e+00  3.30000000e+00 
 1.48778523e-03  2.86586750e+00  3.30000000e+00  3.30000000e+00 
 1.48795705e-03  2.73109831e+00  3.30000003e+00  3.30000000e+00 
 1.48800000e-03  2.69740601e+00  3.30000009e+00  3.29999999e+00 
 1.48803436e-03  2.72669068e+00  3.29999994e+00  3.30000000e+00 
 1.48810309e-03  2.78526053e+00  3.30000000e+00  3.30000000e+00 
 1.48824017e-03  2.90208313e+00  3.29999999e+00  3.30000000e+00 
 1.48851434e-03  3.13572834e+00  3.30000001e+00  3.30000000e+00 
 1.48900000e-03  3.54961582e+00  3.29999999e+00  3.30000000e+00 
 1.48905483e-03  3.53342667e+00  3.30000000e+00  3.30000000e+00 
 1.48916450e-03  3.50104802e+00  3.30000000e+00  3.30000000e+00 
 1.48938383e-03  3.43629071e+00  3.30000000e+00  3.30000000e+00 
 1.48982249e-03  3.30677610e+00  3.30000000e+00  3.30000000e+00 
 1.49000000e-03  3.25436691e+00  3.30000000e+00  3.30000000e+00 
 1.49008773e-03  3.28128041e+00  3.30000000e+00  3.30000000e+00 
 1.49026320e-03  3.33510759e+00  3.30000000e+00  3.30000000e+00 
 1.49061413e-03  3.44276194e+00  3.30000000e+00  3.30000000e+00 
 1.49100000e-03  3.56113577e+00  3.30000000e+00  3.30000000e+00 
 1.49107019e-03  3.51161300e+00  3.30000000e+00  3.30000000e+00 
 1.49121056e-03  3.41256717e+00  3.30000000e+00  3.30000000e+00 
 1.49149130e-03  3.21447551e+00  3.30000000e+00  3.30000000e+00 
 1.49200000e-03  2.85554007e+00  3.30000000e+00  3.30000000e+00 
 1.49205615e-03  2.88842437e+00  3.30000000e+00  3.30000000e+00 
 1.49216845e-03  2.95419334e+00  3.30000000e+00  3.30000000e+00 
 1.49239304e-03  3.08573129e+00  3.30000000e+00  3.30000000e+00 
 1.49284223e-03  3.34880719e+00  3.30000000e+00  3.30000000e+00 
 1.49300000e-03  3.44120707e+00  3.30000000e+00  3.30000000e+00 
 1.49308984e-03  3.45010733e+00  3.30000000e+00  3.30000000e+00 
 1.49326951e-03  3.46790770e+00  3.30000000e+00  3.30000000e+00 
 1.49362887e-03  3.50350844e+00  3.30000000e+00  3.30000000e+00 
 1.49400000e-03  3.54027640e+00  3.30000000e+00  3.30000000e+00 
 1.49407187e-03  3.55493773e+00  3.30000000e+00  3.30000000e+00 
 1.49421561e-03  3.58426042e+00  3.30000000e+00  3.30000000e+00 
 1.49450309e-03  3.64290581e+00  3.30000000e+00  3.30000000e+00 
 1.49500000e-03  3.74427335e+00  3.30000000e+00  3.30000000e+00 
 1.49505750e-03  3.70462693e+00  3.30000000e+00  3.30000000e+00 
 1.49517249e-03  3.62533383e+00  3.30000000e+00  3.30000000e+00 
 1.49540247e-03  3.46674761e+00  3.30000000e+00  3.30000000e+00 
 1.49586244e-03  3.14957518e+00  3.30000000e+00  3.30000000e+00 
 1.49600000e-03  3.05472421e+00  3.30000000e+00  3.30000000e+00 
 1.49609199e-03  3.05171920e+00  3.30000000e+00  3.30000000e+00 
 1.49627598e-03  3.04570937e+00  3.30000000e+00  3.30000000e+00 
 1.49664396e-03  3.03368972e+00  3.30000000e+00  3.30000000e+00 
 1.49700000e-03  3.02205992e+00  3.30000000e+00  3.30000000e+00 
 1.49707360e-03  3.01041289e+00  3.30000000e+00  3.30000000e+00 
 1.49722079e-03  2.98711879e+00  3.30000000e+00  3.30000000e+00 
 1.49751517e-03  2.94053059e+00  3.30000000e+00  3.30000000e+00 
 1.49800000e-03  2.86380187e+00  3.30000000e+00  3.30000000e+00 
 1.49805888e-03  2.88774089e+00  3.30000000e+00  3.30000000e+00 
 1.49817663e-03  2.93561911e+00  3.30000000e+00  3.30000000e+00 
 1.49841213e-03  3.03137553e+00  3.30000000e+00  3.30000000e+00 
 1.49888314e-03  3.22288839e+00  3.30000000e+00  3.30000000e+00 
 1.49900000e-03  3.27040223e+00  3.30000000e+00  3.30000000e+00 
 1.49909420e-03  3.24294189e+00  3.30000000e+00  3.30000000e+00 
 1.49928261e-03  3.18802100e+00  3.30000000e+00  3.30000000e+00 
 1.49965941e-03  3.07817922e+00  3.30000000e+00  3.30000000e+00 
 1.50000000e-03  2.97889633e+00  3.30000000e+00  3.30000000e+00 
 1.50007536e-03  2.97389101e+00  3.30000000e+00  3.30000000e+00 
 1.50022608e-03  2.96388043e+00  3.30000000e+00  3.30000000e+00 
 1.50052753e-03  2.94385929e+00  3.30000000e+00  3.30000000e+00 
 1.50100000e-03  2.91247935e+00  3.30000000e+00  3.30000000e+00 
 1.50106029e-03  2.93090636e+00  3.30000000e+00  3.30000000e+00 
 1.50118087e-03  2.96776051e+00  3.30000000e+00  3.30000000e+00 
 1.50142202e-03  3.04146881e+00  3.30000000e+00  3.30000000e+00 
 1.50190434e-03  3.18888540e+00  3.30000000e+00  3.30000000e+00 
 1.50200000e-03  3.21812362e+00  3.30000000e+00  3.30000000e+00 
 1.50209646e-03  3.25664126e+00  3.30000000e+00  3.30000000e+00 
 1.50228939e-03  3.33367657e+00  3.30000000e+00  3.30000000e+00 
 1.50267524e-03  3.48774719e+00  3.30000000e+00  3.30000000e+00 
 1.50300000e-03  3.61742407e+00  3.30000000e+00  3.30000000e+00 
 1.50307717e-03  3.55155467e+00  3.30000000e+00  3.30000000e+00 
 1.50323151e-03  3.41981549e+00  3.30000000e+00  3.30000000e+00 
 1.50354019e-03  3.15633713e+00  3.30000000e+00  3.30000000e+00 
 1.50400000e-03  2.76386253e+00  3.30000001e+00  3.30000000e+00 
 1.50406174e-03  2.80516077e+00  3.29999999e+00  3.30000000e+00 
 1.50418521e-03  2.88775771e+00  3.30000001e+00  3.30000000e+00 
 1.50443215e-03  3.05295160e+00  3.29999999e+00  3.30000000e+00 
 1.50492604e-03  3.38333937e+00  3.30000001e+00  3.30000000e+00 
 1.50500000e-03  3.43281279e+00  3.29999999e+00  3.30000000e+00 
 1.50509878e-03  3.43487150e+00  3.30000000e+00  3.30000000e+00 
 1.50529633e-03  3.43898874e+00  3.30000000e+00  3.30000000e+00 
 1.50564440e-03  3.44624269e+00  3.30000000e+00  3.30000000e+00 
 1.50600000e-03  3.45365377e+00  3.30000000e+00  3.30000000e+00 
 1.50606961e-03  3.41513305e+00  3.30000000e+00  3.30000000e+00 
 1.50620884e-03  3.33809146e+00  3.30000000e+00  3.30000000e+00 
 1.50648729e-03  3.18400826e+00  3.30000000e+00  3.30000000e+00 
 1.50700000e-03  2.90029482e+00  3.30000000e+00  3.30000000e+00 
 1.50705569e-03  2.91884256e+00  3.30000000e+00  3.30000000e+00 
 1.50716707e-03  2.95593830e+00  3.30000000e+00  3.30000000e+00 
 1.50738983e-03  3.03012979e+00  3.30000000e+00  3.30000000e+00 
 1.50783535e-03  3.17851276e+00  3.30000000e+00  3.30000000e+00 
 1.50800000e-03  3.23334956e+00  3.30000000e+00  3.30000000e+00 
 1.50808910e-03  3.26770667e+00  3.30000000e+00  3.30000000e+00 
 1.50826731e-03  3.33642089e+00  3.30000000e+00  3.30000000e+00 
 1.50862373e-03  3.47384934e+00  3.30000000e+00  3.30000000e+00 
 1.50900000e-03  3.61893301e+00  3.30000000e+00  3.30000000e+00 
 1.50907128e-03  3.58097712e+00  3.30000000e+00  3.30000000e+00 
 1.50921385e-03  3.50506507e+00  3.30000000e+00  3.30000000e+00 
 1.50949898e-03  3.35324096e+00  3.30000000e+00  3.30000000e+00 
 1.51000000e-03  3.08646640e+00  3.30000000e+00  3.30000000e+00 
 1.51005703e-03  3.10882762e+00  3.30000000e+00  3.30000000e+00 
 1.51017108e-03  3.15355035e+00  3.30000000e+00  3.30000000e+00 
 1.51039919e-03  3.24299581e+00  3.30000000e+00  3.30000000e+00 
 1.51085540e-03  3.42188673e+00  3.30000000e+00  3.30000000e+00 
 1.51100000e-03  3.47858724e+00  3.30000000e+00  3.30000000e+00 
 1.51109124e-03  3.44695650e+00  3.30000000e+00  3.30000000e+00 
 1.51127373e-03  3.38369479e+00  3.30000000e+00  3.30000000e+00 
 1.51163870e-03  3.25717137e+00  3.30000000e+00  3.30000000e+00 
 1.51200000e-03  3.13192019e+00  3.30000000e+00  3.30000000e+00 
 1.51207299e-03  3.13818235e+00  3.30000000e+00  3.30000000e+00 
 1.51221898e-03  3.15070681e+00  3.30000000e+00  3.30000000e+00 
 1.51251096e-03  3.17575574e+00  3.30000000e+00  3.30000000e+00 
 1.51300000e-03  3.21771095e+00  3.30000000e+00  3.30000000e+00 
 1.51305840e-03  3.26103525e+00  3.30000000e+00  3.30000000e+00 
 1.51317519e-03  3.34768405e+00  3.30000000e+00  3.30000000e+00 
 1.51340877e-03  3.52098165e+00  3.30000000e+00  3.30000000e+00 
 1.51387593e-03  3.86757685e+00  3.30000000e+00  3.30000000e+00 
 1.51400000e-03  3.95962623e+00  3.30000000e+00  3.30000000e+00 
 1.51409343e-03  3.94484145e+00  3.30000000e+00  3.30000000e+00 
 1.51428030e-03  3.91527161e+00  3.30000000e+00  3.30000000e+00 
 1.51460358e-03  3.86411531e+00  3.30000000e+00  3.30000000e+00 
 1.51500000e-03  3.80138476e+00  3.30000000e+00  3.30000000e+00 
 1.51506466e-03  3.79600079e+00  3.30000000e+00  3.30000000e+00 
 1.51519397e-03  3.78523289e+00  3.30000000e+00  3.30000000e+00 
 1.51545259e-03  3.76369708e+00  3.30000000e+00  3.30000000e+00 
 1.51596984e-03  3.72062545e+00  3.30000000e+00  3.30000000e+00 
 1.51600000e-03  3.71811395e+00  3.30000000e+00  3.30000000e+00 
 1.51606032e-03  3.70654057e+00  3.30000000e+00  3.30000000e+00 
 1.51618096e-03  3.68339377e+00  3.30000000e+00  3.30000000e+00 
 1.51642225e-03  3.63710018e+00  3.30000000e+00  3.30000000e+00 
 1.51690482e-03  3.54451300e+00  3.30000000e+00  3.30000000e+00 
 1.51700000e-03  3.52625173e+00  3.30000000e+00  3.30000000e+00 
 1.51709651e-03  3.48057262e+00  3.30000000e+00  3.30000000e+00 
 1.51728954e-03  3.38921432e+00  3.30000000e+00  3.30000000e+00 
 1.51767560e-03  3.20649771e+00  3.30000000e+00  3.30000000e+00 
 1.51800000e-03  3.05296250e+00  3.30000000e+00  3.30000000e+00 
 1.51807721e-03  3.06931274e+00  3.30000000e+00  3.30000000e+00 
 1.51823163e-03  3.10201343e+00  3.30000000e+00  3.30000000e+00 
 1.51854048e-03  3.16741480e+00  3.30000000e+00  3.30000000e+00 
 1.51900000e-03  3.26472316e+00  3.30000000e+00  3.30000000e+00 
 1.51906177e-03  3.29704312e+00  3.30000000e+00  3.30000000e+00 
 1.51918531e-03  3.36168311e+00  3.30000000e+00  3.30000000e+00 
 1.51943238e-03  3.49096311e+00  3.30000000e+00  3.30000000e+00 
 1.51992654e-03  3.74952311e+00  3.30000000e+00  3.30000000e+00 
 1.52000000e-03  3.78796199e+00  3.30000000e+00  3.30000000e+00 
 1.52004967e-03  3.75123408e+00  3.30000000e+00  3.30000000e+00 
 1.52014900e-03  3.67777788e+00  3.30000000e+00  3.30000000e+00 
 1.52034767e-03  3.53086548e+00  3.30000000e+00  3.30000000e+00 
 1.52074502e-03  3.23704067e+00  3.30000000e+00  3.30000000e+00 
 1.52100000e-03  3.04848696e+00  3.30000000e+00  3.30000000e+00 
 1.52107947e-03  3.11277882e+00  3.30000000e+00  3.30000000e+00 
 1.52123841e-03  3.24136302e+00  3.30000000e+00  3.30000000e+00 
 1.52155628e-03  3.49853141e+00  3.30000000e+00  3.30000000e+00 
 1.52200000e-03  3.85751328e+00  3.30000000e+00  3.30000000e+00 
 1.52206357e-03  3.83275256e+00  3.30000000e+00  3.30000000e+00 
 1.52219072e-03  3.78323077e+00  3.30000000e+00  3.30000000e+00 
 1.52244502e-03  3.68418718e+00  3.30000000e+00  3.30000000e+00 
 1.52295362e-03  3.48610000e+00  3.30000000e+00  3.30000000e+00 
 1.52300000e-03  3.46803668e+00  3.30000000e+00  3.30000000e+00 
 1.52309276e-03  3.45925163e+00  3.30000000e+00  3.30000000e+00 
 1.52327827e-03  3.44168163e+00  3.30000000e+00  3.30000000e+00 
 1.52364930e-03  3.40654163e+00  3.30000000e+00  3.30000000e+00 
 1.52400000e-03  3.37332662e+00  3.30000000e+00  3.30000000e+00 
 1.52407421e-03  3.38254796e+00  3.30000000e+00  3.30000000e+00 
 1.52422262e-03  3.40099070e+00  3.30000000e+00  3.30000000e+00 
 1.52451944e-03  3.43787618e+00  3.30000000e+00  3.30000000e+00 
 1.52500000e-03  3.49759465e+00  3.30000000e+00  3.30000000e+00 
 1.52505936e-03  3.47897486e+00  3.30000000e+00  3.30000000e+00 
 1.52517809e-03  3.44173514e+00  3.30000000e+00  3.30000000e+00 
 1.52541555e-03  3.36725571e+00  3.30000000e+00  3.30000000e+00 
 1.52589047e-03  3.21829684e+00  3.30000000e+00  3.30000000e+00 
 1.52600000e-03  3.18394098e+00  3.30000000e+00  3.30000000e+00 
 1.52609498e-03  3.16221803e+00  3.30000000e+00  3.30000000e+00 
 1.52628495e-03  3.11877216e+00  3.30000000e+00  3.30000000e+00 
 1.52666488e-03  3.03188041e+00  3.30000000e+00  3.30000000e+00 
 1.52700000e-03  2.95523755e+00  3.30000000e+00  3.30000000e+00 
 1.52707599e-03  3.01623241e+00  3.30000000e+00  3.30000000e+00 
 1.52722796e-03  3.13822244e+00  3.30000000e+00  3.30000000e+00 
 1.52753190e-03  3.38220249e+00  3.30000000e+00  3.30000000e+00 
 1.52800000e-03  3.75794698e+00  3.30000000e+00  3.30000000e+00 
 1.52806079e-03  3.73623651e+00  3.30000000e+00  3.30000000e+00 
 1.52818237e-03  3.69281524e+00  3.30000000e+00  3.30000000e+00 
 1.52842552e-03  3.60597268e+00  3.30000000e+00  3.30000000e+00 
 1.52891184e-03  3.43228756e+00  3.30000000e+00  3.30000000e+00 
 1.52900000e-03  3.40080037e+00  3.30000000e+00  3.30000000e+00 
 1.52909726e-03  3.37809714e+00  3.30000000e+00  3.30000000e+00 
 1.52929179e-03  3.33269073e+00  3.30000000e+00  3.30000000e+00 
 1.52968084e-03  3.24187789e+00  3.30000000e+00  3.30000000e+00 
 1.53000000e-03  3.16737857e+00  3.30000000e+00  3.30000000e+00 
 1.53007781e-03  3.16064695e+00  3.30000000e+00  3.30000000e+00 
 1.53023343e-03  3.14718375e+00  3.30000000e+00  3.30000000e+00 
 1.53054467e-03  3.12025735e+00  3.30000000e+00  3.30000000e+00 
 1.53100000e-03  3.08086533e+00  3.30000000e+00  3.30000000e+00 
 1.53106225e-03  3.07133766e+00  3.30000000e+00  3.30000000e+00 
 1.53118674e-03  3.05228231e+00  3.30000000e+00  3.30000000e+00 
 1.53143574e-03  3.01417160e+00  3.30000000e+00  3.30000000e+00 
 1.53193372e-03  2.93795018e+00  3.30000000e+00  3.30000000e+00 
 1.53200000e-03  2.92780551e+00  3.30000000e+00  3.30000000e+00 
 1.53209960e-03  2.98567667e+00  3.30000000e+00  3.30000000e+00 
 1.53229879e-03  3.10141923e+00  3.30000000e+00  3.30000000e+00 
 1.53263075e-03  3.29430750e+00  3.30000000e+00  3.30000000e+00 
 1.53300000e-03  3.50886042e+00  3.30000000e+00  3.30000000e+00 
 1.53306639e-03  3.51007864e+00  3.30000000e+00  3.30000000e+00 
 1.53319918e-03  3.51251490e+00  3.30000000e+00  3.30000000e+00 
 1.53346475e-03  3.51738743e+00  3.30000000e+00  3.30000000e+00 
 1.53399589e-03  3.52713248e+00  3.30000000e+00  3.30000000e+00 
 1.53400000e-03  3.52720795e+00  3.30000000e+00  3.30000000e+00 
 1.53400823e-03  3.52417454e+00  3.30000000e+00  3.30000000e+00 
 1.53402468e-03  3.51810760e+00  3.30000000e+00  3.30000000e+00 
 1.53405759e-03  3.50597371e+00  3.30000000e+00  3.30000000e+00 
 1.53412341e-03  3.48170593e+00  3.30000000e+00  3.30000000e+00 
 1.53425504e-03  3.43317038e+00  3.30000000e+00  3.30000000e+00 
 1.53451831e-03  3.33609928e+00  3.30000000e+00  3.30000000e+00 
 1.53500000e-03  3.15849280e+00  3.30000000e+00  3.30000000e+00 
 1.53505265e-03  3.16120314e+00  3.30000000e+00  3.30000000e+00 
 1.53515796e-03  3.16662396e+00  3.30000000e+00  3.30000000e+00 
 1.53536858e-03  3.17746560e+00  3.30000000e+00  3.30000000e+00 
 1.53578981e-03  3.19914888e+00  3.30000000e+00  3.30000000e+00 
 1.53600000e-03  3.20996888e+00  3.30000000e+00  3.30000000e+00 
 1.53608425e-03  3.23519635e+00  3.30000000e+00  3.30000000e+00 
 1.53625274e-03  3.28565137e+00  3.30000000e+00  3.30000000e+00 
 1.53658972e-03  3.38656141e+00  3.30000000e+00  3.30000000e+00 
 1.53700000e-03  3.50941966e+00  3.30000000e+00  3.30000000e+00 
 1.53706740e-03  3.49317976e+00  3.30000000e+00  3.30000000e+00 
 1.53720219e-03  3.46069981e+00  3.30000000e+00  3.30000000e+00 
 1.53747178e-03  3.39573989e+00  3.30000000e+00  3.30000000e+00 
 1.53800000e-03  3.26845885e+00  3.30000000e+00  3.30000000e+00 
 1.53805392e-03  3.27100693e+00  3.30000000e+00  3.30000000e+00 
 1.53816175e-03  3.27610318e+00  3.30000000e+00  3.30000000e+00 
 1.53837742e-03  3.28629569e+00  3.30000000e+00  3.30000000e+00 
 1.53880876e-03  3.30668070e+00  3.30000000e+00  3.30000000e+00 
 1.53900000e-03  3.31571863e+00  3.30000000e+00  3.30000000e+00 
 1.53908627e-03  3.34473736e+00  3.30000000e+00  3.30000000e+00 
 1.53925880e-03  3.40277491e+00  3.30000000e+00  3.30000000e+00 
 1.53960387e-03  3.51885000e+00  3.30000000e+00  3.30000000e+00 
 1.54000000e-03  3.65209861e+00  3.30000000e+00  3.30000000e+00 
 1.54006901e-03  3.65192994e+00  3.30000000e+00  3.30000000e+00 
 1.54020704e-03  3.65159249e+00  3.30000000e+00  3.30000000e+00 
 1.54048310e-03  3.65091760e+00  3.30000000e+00  3.30000000e+00 
 1.54100000e-03  3.64965391e+00  3.30000000e+00  3.30000000e+00 
 1.54105521e-03  3.61186905e+00  3.30000000e+00  3.30000000e+00 
 1.54116563e-03  3.53629914e+00  3.30000000e+00  3.30000000e+00 
 1.54138648e-03  3.38515930e+00  3.30000000e+00  3.30000000e+00 
 1.54182817e-03  3.08287964e+00  3.30000000e+00  3.30000000e+00 
 1.54200000e-03  2.96528533e+00  3.30000000e+00  3.30000000e+00 
 1.54208834e-03  3.00837407e+00  3.30000000e+00  3.30000000e+00 
 1.54226501e-03  3.09455191e+00  3.30000000e+00  3.30000000e+00 
 1.54261837e-03  3.26690759e+00  3.30000000e+00  3.30000000e+00 
 1.54300000e-03  3.45305708e+00  3.30000000e+00  3.30000000e+00 
 1.54307067e-03  3.41902105e+00  3.30000000e+00  3.30000000e+00 
 1.54321201e-03  3.35094868e+00  3.30000000e+00  3.30000000e+00 
 1.54349469e-03  3.21480396e+00  3.30000000e+00  3.30000000e+00 
 1.54400000e-03  2.97143997e+00  3.30000000e+00  3.30000000e+00 
 1.54405654e-03  2.98054796e+00  3.30000000e+00  3.30000000e+00 
 1.54416961e-03  2.99876413e+00  3.30000000e+00  3.30000000e+00 
 1.54439576e-03  3.03519646e+00  3.30000000e+00  3.30000000e+00 
 1.54484805e-03  3.10806113e+00  3.30000000e+00  3.30000000e+00 
 1.54500000e-03  3.13254088e+00  3.30000000e+00  3.30000000e+00 
 1.54509046e-03  3.10073382e+00  3.30000000e+00  3.30000000e+00 
 1.54527137e-03  3.03711955e+00  3.30000000e+00  3.30000000e+00 
 1.54563321e-03  2.90989101e+00  3.30000000e+00  3.30000000e+00 
 1.54600000e-03  2.78091916e+00  3.30000000e+00  3.30000000e+00 
 1.54607237e-03  2.80360348e+00  3.30000000e+00  3.30000000e+00 
 1.54621710e-03  2.84897233e+00  3.30000000e+00  3.30000000e+00 
 1.54650657e-03  2.93971003e+00  3.30000000e+00  3.30000000e+00 
 1.54700000e-03  3.09438403e+00  3.30000000e+00  3.30000000e+00 
 1.54705789e-03  3.11246761e+00  3.30000000e+00  3.30000000e+00 
 1.54717368e-03  3.14863475e+00  3.30000000e+00  3.30000000e+00 
 1.54740525e-03  3.22096905e+00  3.30000000e+00  3.30000000e+00 
 1.54786840e-03  3.36563764e+00  3.30000000e+00  3.30000000e+00 
 1.54800000e-03  3.40674411e+00  3.30000000e+00  3.30000000e+00 
 1.54809263e-03  3.38206404e+00  3.30000000e+00  3.30000000e+00 
 1.54827789e-03  3.33270371e+00  3.30000000e+00  3.30000000e+00 
 1.54864841e-03  3.23398305e+00  3.30000000e+00  3.30000000e+00 
 1.54900000e-03  3.14030426e+00  3.30000000e+00  3.30000000e+00 
 1.54907410e-03  3.14928445e+00  3.30000000e+00  3.30000000e+00 
 1.54922231e-03  3.16724493e+00  3.30000000e+00  3.30000000e+00 
 1.54951872e-03  3.20316590e+00  3.30000000e+00  3.30000000e+00 
 1.55000000e-03  3.26148934e+00  3.30000000e+00  3.30000000e+00 
 1.55005928e-03  3.28139625e+00  3.30000000e+00  3.30000000e+00 
 1.55017785e-03  3.32121013e+00  3.30000000e+00  3.30000000e+00 
 1.55041498e-03  3.40083790e+00  3.30000000e+00  3.30000000e+00 
 1.55088924e-03  3.56009343e+00  3.30000000e+00  3.30000000e+00 
 1.55100000e-03  3.59728556e+00  3.30000000e+00  3.30000000e+00 
 1.55109485e-03  3.57965789e+00  3.30000000e+00  3.30000000e+00 
 1.55128456e-03  3.54440239e+00  3.30000000e+00  3.30000000e+00 
 1.55166397e-03  3.47389138e+00  3.30000000e+00  3.30000000e+00 
 1.55200000e-03  3.41144177e+00  3.30000000e+00  3.30000000e+00 
 1.55207588e-03  3.41023847e+00  3.30000000e+00  3.30000000e+00 
 1.55222765e-03  3.40783193e+00  3.30000000e+00  3.30000000e+00 
 1.55253117e-03  3.40301884e+00  3.30000000e+00  3.30000000e+00 
 1.55300000e-03  3.39558458e+00  3.30000000e+00  3.30000000e+00 
 1.55306071e-03  3.38755442e+00  3.30000000e+00  3.30000000e+00 
 1.55318212e-03  3.37149406e+00  3.30000000e+00  3.30000000e+00 
 1.55342494e-03  3.33937333e+00  3.30000000e+00  3.30000000e+00 
 1.55391058e-03  3.27513187e+00  3.30000000e+00  3.30000000e+00 
